Fecha;Total Dosis 1;Total Dosis 2;Total Dosis 3;Total Dosis 4;1era Dosis Sinovac;2da Dosis Sinovac;3era Dosis Sinovac;4ta Dosis Sinovac;1era Dosis Pfizer;2da Dosis Pfizer;3era Dosis Pfizer;4ta Dosis Pfizer;1era Dosis Astrazeneca;2da Dosis Astrazeneca;3era Dosis Astrazeneca;4ta Dosis Astrazeneca;Montevideo Dosis 1;Montevideo Dosis 2;Montevideo Dosis 3;Montevideo Dosis 4;Artigas Dosis 1;Artigas Dosis 2;Artigas Dosis 3;Artigas Dosis 4;Canelones Dosis 1;Canelones Dosis 2;Canelones Dosis 3;Canelones Dosis 4;Cerro Largo Dosis 1;Cerro Largo Dosis 2;Cerro Largo Dosis 3;Cerro Largo Dosis 4;Colonia Dosis 1;Colonia Dosis 2;Colonia Dosis 3;Colonia Dosis 4;Durazno Dosis 1;Durazno Dosis 2;Durazno Dosis 3;Durazno Dosis 4;Flores Dosis 1;Flores Dosis 2;Flores Dosis 3;Flores Dosis 4;Florida Dosis 1;Florida Dosis 2;Florida Dosis 3;Florida Dosis 4;Lavalleja Dosis 1;Lavalleja Dosis 2;Lavalleja Dosis 3;Lavalleja Dosis 4;Maldonado Dosis 1;Maldonado Dosis 2;Maldonado Dosis 3;Maldonado Dosis 4;Paysandú Dosis 1;Paysandú Dosis 2;Paysandú Dosis 3;Paysandú Dosis 4;Río Negro Dosis 1;Río Negro Dosis 2;Río Negro Dosis 3;Río Negro Dosis 4;Rivera Dosis 1;Rivera Dosis 2;Rivera Dosis 3;Rivera Dosis 4;Rocha Dosis 1;Rocha Dosis 2;Rocha Dosis 3;Rocha Dosis 4;Salto Dosis 1;Salto Dosis 2;Salto Dosis 3;Salto Dosis 4;San José Dosis 1;San José Dosis 2;San José Dosis 3;San José Dosis 4;Soriano Dosis 1;Soriano Dosis 2;Soriano Dosis 3;Soriano Dosis 4;Tacuarembó Dosis 1;Tacuarembó Dosis 2;Tacuarembó Dosis 3;Tacuarembó Dosis 4;Treinta y Tres Dosis 1;Treinta y Tres Dosis 2;Treinta y Tres Dosis 3;Treinta y Tres Dosis 4;Departamento Sin Datos;5 a 11 Dosis 1;5 a 11 Dosis 2;5 a 11 Dosis 3;5 a 11 Dosis 4;12 a 14 Dosis 1;12 a 14 Dosis 2;12 a 14 Dosis 3;12 a 14 Dosis 4;15 a 19 Dosis 1;15 a 19 Dosis 2;15 a 19 Dosis 3;15 a 19 Dosis 4;20 a 24 Dosis 1;20 a 24 Dosis 2;20 a 24 Dosis 3;20 a 24 Dosis 4;25 a 34 Dosis 1;25 a 34 Dosis 2;25 a 34 Dosis 3;25 a 34 Dosis 4;35 a 44 Dosis 1;35 a 44 Dosis 2;35 a 44 Dosis 3;35 a 44 Dosis 4;45 a 54 Dosis 1;45 a 54 Dosis 2;45 a 54 Dosis 3;45 a 54 Dosis 4;55 a 64 Dosis 1;55 a 64 Dosis 2;55 a 64 Dosis 3;55 a 64 Dosis 4;65 a 74 Dosis 1;65 a 74 Dosis 2;65 a 74 Dosis 3;65 a 74 Dosis 4;+ 75 Dosis 1;+ 75 Dosis 2;+ 75 Dosis 3;+ 75 Dosis 4;Rango Sin Datos;Total Dosis 5 o más;5ta Dosis o más Pfizer;Montevideo Dosis 5 o más;Artigas Dosis 5 o más;Canelones Dosis 5 o más;Cerro Largo Dosis 5 o más;Colonia Dosis 5 o más;Durazno Dosis 5 o más;Flores Dosis 5 o más;Florida Dosis 5 o más;Lavalleja Dosis 5 o más;Maldonado Dosis 5 o más;Paysandú Dosis 5 o más;Río Negro Dosis 5 o más;Rivera Dosis 5 o más;Rocha Dosis 5 o más;Salto Dosis 5 o más;San José Dosis 5 o más;Soriano Dosis 5 o más;Tacuarembó Dosis 5 o más;Treinta y Tres Dosis 5 o más;5 a 11 Dosis 5 o más;12 a 14 Dosis 5 o más;15 a 19 Dosis 5 o más;20 a 24 Dosis 5 o más;25 a 34 Dosis 5 o más;35 a 44 Dosis 5 o más;45 a 54 Dosis 5 o más;55 a 64 Dosis 5 o más;65 a 74 Dosis 5 o más;+ 75 Dosis 5 o más
24/12/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/12/2022;31;21;57;379;0;0;0;0;31;21;57;379;0;0;0;0;21;11;35;226;0;0;0;0;2;2;6;35;0;0;2;1;3;3;0;37;0;0;0;1;0;0;3;17;0;0;0;0;0;0;0;3;1;2;5;21;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;11;0;0;0;1;0;0;2;5;1;0;1;18;0;0;0;0;0;0;1;2;3;18;5;0;0;2;4;3;0;0;0;16;7;3;0;2;15;3;3;13;48;3;2;4;73;1;5;4;57;0;2;5;54;1;0;5;60;0;0;5;65;0;259;259;187;0;19;0;4;0;0;0;1;1;0;0;0;11;0;0;36;0;0;0;0;0;5;3;8;15;81;92;55
22/12/2022;88;81;83;643;0;0;0;0;88;81;83;643;0;0;0;0;29;35;52;427;1;1;0;1;22;20;26;196;0;3;1;1;5;2;0;0;5;2;0;2;3;0;0;0;1;2;0;0;0;0;0;0;4;4;2;5;2;1;1;1;2;1;0;0;1;0;0;0;1;2;0;3;3;1;0;3;3;2;1;1;4;2;0;1;0;0;0;2;0;1;0;0;4;59;44;1;0;5;12;5;0;1;1;25;29;3;5;10;36;10;9;15;81;4;4;8;81;3;2;3;128;1;3;4;82;1;0;3;89;1;1;9;117;0;238;238;218;1;14;0;0;0;0;1;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;2;9;18;60;105;44
21/12/2022;28;32;51;512;2;2;0;0;26;30;51;512;0;0;0;0;19;13;33;307;0;0;0;0;3;13;5;88;0;0;0;0;0;2;1;18;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;69;2;4;7;24;0;0;0;1;0;0;0;0;1;8;3;0;0;3;1;7;0;3;2;9;10;1;3;5;27;6;6;11;41;3;5;3;76;0;4;3;82;2;3;5;82;0;4;2;99;2;1;6;95;0;156;156;138;0;10;1;2;0;0;1;0;1;0;0;0;0;0;1;2;0;0;0;0;0;3;1;3;11;50;67;21
20/12/2022;67;74;128;1159;0;0;0;0;67;74;128;1159;0;0;0;0;27;30;54;405;2;3;6;58;14;3;12;124;2;3;6;40;2;3;5;43;1;1;4;74;0;0;1;21;1;1;5;37;2;3;1;24;3;1;12;72;1;2;8;45;1;1;3;39;1;8;1;17;3;2;2;25;1;6;2;63;1;3;2;8;0;2;0;6;4;1;3;36;0;1;1;22;1;14;11;0;0;1;6;12;3;3;3;19;13;10;5;12;48;17;13;15;104;7;9;13;155;5;11;18;174;4;5;13;192;2;8;11;223;4;3;15;247;0;182;182;141;0;9;1;3;0;1;0;2;3;2;7;0;0;0;1;2;4;6;0;0;0;3;0;3;14;52;84;26
19/12/2022;7;24;35;297;0;0;0;0;7;24;35;297;0;0;0;0;7;14;30;240;0;0;0;0;0;7;3;24;0;0;2;20;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;2;15;0;0;1;3;1;0;0;0;10;6;2;1;2;22;2;1;5;37;0;2;6;53;0;0;3;60;0;1;4;33;0;1;2;41;0;0;2;44;0;87;87;81;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;9;33;37;6
18/12/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/12/2022;2;1;2;34;0;0;1;0;2;1;1;34;0;0;0;0;0;0;0;8;0;0;0;0;2;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;4;0;0;1;4;0;0;0;4;0;0;0;13;0;1;1;5;0;0;0;3;0;4;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
16/12/2022;36;35;70;488;0;0;0;1;36;35;70;487;0;0;0;0;28;22;39;328;0;0;0;0;3;5;6;33;0;0;0;0;0;0;9;41;0;0;0;1;1;0;2;9;0;0;1;1;0;0;0;0;0;0;1;0;0;0;5;27;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;1;5;2;22;2;0;2;21;0;0;2;0;0;0;1;0;3;14;17;0;0;1;4;7;0;2;1;11;12;2;1;2;17;4;5;13;57;5;2;3;74;0;1;9;92;1;3;9;72;3;1;11;68;4;0;5;96;0;116;116;94;0;1;0;1;0;0;0;0;0;4;0;0;0;1;0;14;1;0;0;0;0;0;2;3;9;45;41;16
15/12/2022;79;82;69;527;0;0;0;0;79;82;69;527;0;0;0;0;33;33;46;355;2;4;1;0;14;12;17;141;1;1;1;2;1;2;0;3;2;5;0;2;1;1;0;0;1;0;0;1;6;0;0;2;1;1;1;3;4;1;0;10;0;0;1;0;1;1;0;2;0;0;0;0;3;1;0;0;1;6;0;5;1;1;0;0;2;5;2;0;1;1;0;1;11;45;50;2;0;2;12;3;0;2;2;7;5;6;3;5;25;3;6;8;61;6;4;9;90;4;3;7;92;4;0;3;68;5;2;14;85;2;0;11;101;0;71;71;67;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;6;19;33;12
14/12/2022;15;22;35;419;0;0;0;0;15;22;35;419;0;0;0;0;10;13;27;331;0;0;0;0;1;4;1;29;0;0;0;1;2;2;1;9;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;23;1;0;3;15;0;0;0;2;0;0;0;0;2;2;3;0;0;0;2;3;0;0;0;9;5;3;2;2;25;4;4;7;58;2;2;5;63;2;2;2;76;1;4;3;59;0;2;2;61;1;1;2;72;0;61;61;54;0;1;0;1;0;0;0;2;0;0;0;1;0;0;0;2;0;0;0;0;0;2;2;0;4;18;22;13
13/12/2022;52;58;94;743;0;0;0;0;52;58;94;743;0;0;0;0;24;10;36;288;3;2;1;27;6;4;4;42;0;2;3;25;1;8;5;44;0;2;3;34;0;0;1;14;0;4;3;23;1;1;2;18;2;5;7;68;2;0;7;36;1;4;5;25;1;11;1;11;0;0;3;15;1;4;5;26;0;0;2;7;0;0;0;0;7;0;5;20;2;1;1;8;13;7;4;0;0;1;4;5;1;2;3;17;10;9;7;9;12;11;14;22;59;3;5;9;119;8;9;8;139;7;8;9;97;2;3;7;159;2;1;8;147;0;20;20;6;0;2;0;0;0;0;1;0;2;2;1;0;0;3;0;0;2;1;0;0;0;0;1;0;2;7;8;2
12/12/2022;26;26;36;222;0;0;0;0;26;26;36;222;0;0;0;0;20;23;33;193;0;0;0;0;2;2;2;12;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;2;15;11;0;0;1;4;2;0;1;1;4;3;2;2;1;14;5;4;13;35;1;2;4;44;1;1;3;45;0;1;5;26;0;0;3;20;0;0;1;35;0;8;8;6;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;3;1
11/12/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/12/2022;4;2;0;15;0;0;0;0;4;2;0;15;0;0;0;0;1;0;0;4;0;0;0;0;3;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;6;1;0;0;5;0;4;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1
9/12/2022;29;22;34;217;0;0;0;0;29;22;34;217;0;0;0;0;21;16;20;159;0;0;0;1;7;4;7;25;0;0;1;0;0;0;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;13;7;0;0;2;1;4;0;1;0;4;5;4;0;4;8;5;7;9;29;2;4;4;56;1;2;2;47;1;0;2;23;0;0;5;20;0;1;0;29;0;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1
8/12/2022;54;52;38;284;0;0;0;0;54;52;38;284;0;0;0;0;26;19;24;195;1;1;0;0;4;11;9;83;1;1;0;1;8;3;1;1;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;4;2;2;1;2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;4;0;0;3;1;0;0;1;6;0;0;0;0;0;1;0;0;1;0;2;28;29;2;0;6;8;2;0;0;0;6;3;0;2;5;10;8;8;7;54;5;5;6;60;2;0;4;48;2;0;2;35;3;0;3;40;0;0;1;34;0;11;11;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;1;2
7/12/2022;15;10;24;156;0;0;0;0;14;10;24;156;1;0;0;0;11;5;15;116;0;0;0;0;2;2;6;22;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;3;9;0;0;0;6;0;0;0;0;0;0;0;0;2;3;5;0;0;1;0;3;0;1;0;4;0;1;1;0;8;3;1;8;23;2;2;1;27;3;1;5;32;0;0;0;16;1;0;0;27;0;0;3;23;0;10;10;6;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;1;5;1
6/12/2022;67;52;95;367;0;0;0;0;67;52;95;367;0;0;0;0;35;23;39;169;0;0;4;11;8;5;10;18;0;1;3;13;2;3;5;14;0;1;6;17;1;1;2;4;0;0;5;11;3;2;0;2;5;5;4;26;4;2;3;10;1;1;4;5;2;3;3;9;2;2;3;6;0;2;1;15;2;0;0;6;0;0;0;1;1;0;2;20;1;1;1;10;0;5;7;0;0;4;4;4;0;0;4;19;7;13;8;12;16;21;9;21;44;11;5;9;51;9;5;5;51;1;5;9;51;3;3;10;73;0;2;6;74;0;13;13;7;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;2;4;4;3
5/12/2022;17;12;25;139;0;0;0;0;17;12;25;139;0;0;0;0;16;9;22;120;0;0;0;0;0;2;1;14;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;9;5;0;0;0;3;2;0;0;0;3;3;3;0;4;7;2;2;6;25;1;0;5;20;0;1;2;28;1;1;0;15;1;0;1;15;0;0;2;26;0;4;4;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0
4/12/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3/12/2022;2;1;3;10;0;0;0;0;2;1;3;10;0;0;0;0;0;0;1;2;0;0;0;0;2;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;1;0;0;0;4;0;0;1;3;0;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2/12/2022;42;17;28;99;0;0;0;0;42;17;28;99;0;0;0;0;40;10;15;60;0;0;0;0;0;2;7;20;0;0;0;0;0;3;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;2;1;2;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;2;0;9;3;6;7;14;4;7;8;16;4;10;21;1;0;0;13;0;1;2;15;2;1;1;24;0;0;0;11;0;6;6;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;2;2;1
1/12/2022;22;16;24;133;0;0;0;0;22;16;24;133;0;0;0;0;13;9;10;76;0;0;0;0;5;4;10;52;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;1;1;0;0;0;3;5;3;3;4;5;9;7;7;16;3;4;6;26;1;0;2;18;0;1;0;17;3;0;1;17;0;0;0;29;0;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0
30/11/2022;16;16;25;160;0;0;0;0;16;16;25;160;0;0;0;0;12;7;13;100;0;0;0;0;3;1;6;17;0;0;0;0;0;2;1;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;3;23;0;1;0;1;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;5;0;0;2;1;0;1;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;1;1;1;1;2;2;3;6;5;1;5;19;2;3;7;20;0;4;3;22;3;2;1;26;2;1;2;38;0;1;3;28;0;5;5;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;2;0
29/11/2022;66;62;90;295;0;0;0;0;66;62;90;295;0;0;0;0;40;22;39;124;1;1;1;2;6;6;6;36;4;2;2;3;0;3;1;12;3;6;5;19;4;4;5;5;0;1;2;12;1;0;5;6;1;4;6;19;1;0;2;12;0;1;2;2;1;7;2;10;1;0;4;4;0;1;2;6;2;2;4;2;0;1;1;7;0;0;0;11;1;1;1;3;0;0;0;0;0;2;4;1;0;4;3;11;3;12;8;15;12;18;14;24;33;12;13;21;42;8;9;3;58;6;6;8;40;3;2;3;45;1;3;4;62;0;12;12;3;0;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;2;1;4;3
28/11/2022;8;13;15;68;0;0;0;0;7;13;15;68;0;0;0;0;4;13;14;59;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;3;3;2;3;5;3;14;1;3;4;19;2;0;3;9;0;0;0;5;0;0;1;6;0;0;0;12;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0
27/11/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
26/11/2022;2;3;4;10;0;0;0;0;2;3;4;10;0;0;0;0;0;0;0;2;0;0;0;0;0;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;0;1;0;0;0;1;0;0;3;1;0;0;0;2;0;0;0;1;0;0;1;3;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25/11/2022;7;7;24;87;0;0;0;0;7;7;24;87;0;0;0;0;5;1;16;57;0;0;0;0;2;2;3;8;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;7;0;0;0;1;0;0;0;0;0;0;5;7;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;5;3;0;0;3;8;2;1;8;10;2;1;4;13;1;2;1;13;1;1;1;13;0;0;1;13;0;0;1;14;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
24/11/2022;14;21;27;60;0;0;0;0;14;21;27;60;0;0;0;0;8;15;15;45;0;0;0;0;3;5;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;6;1;4;4;5;2;5;6;7;15;2;6;4;17;0;0;3;11;2;2;1;1;0;0;1;5;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/11/2022;13;14;19;87;0;0;0;0;13;14;19;87;0;0;0;0;7;6;12;57;0;0;0;0;3;2;0;9;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;6;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;4;1;1;0;2;8;5;3;3;13;2;3;6;12;3;1;3;18;1;3;0;11;0;1;1;7;0;0;0;17;0;3;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
22/11/2022;54;51;56;213;0;1;0;0;54;50;56;213;0;0;0;0;22;17;21;108;4;2;2;9;6;6;9;21;6;1;2;10;1;4;1;1;1;1;4;9;1;0;0;2;2;1;2;5;1;0;1;3;0;4;1;8;2;2;5;2;0;0;1;2;1;7;0;10;1;0;0;2;1;1;0;8;3;0;2;0;1;0;0;0;0;4;5;11;1;1;0;2;0;0;1;0;0;2;3;1;1;7;3;5;5;8;5;7;10;13;10;19;43;10;10;10;39;6;4;5;45;4;7;6;21;3;3;1;26;1;5;2;23;0;5;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4
21/11/2022;11;7;13;64;0;0;0;0;11;7;13;64;0;0;0;0;10;7;12;59;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;0;0;0;2;0;2;1;0;3;3;2;4;12;1;1;2;13;1;1;3;14;2;0;0;4;0;0;1;6;0;0;0;12;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
20/11/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
